time,dt,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg
1786181298.535619,0.005771,0.999971,-0.003939,0.006542,-0.000258,-0.451622,0.749575,-0.032479
1786181298.540000,0.004381,0.999971,-0.003934,0.006547,-0.000253,-0.451010,0.750111,-0.031937
1786181298.545421,0.005421,0.999971,-0.003942,0.006535,-0.000273,-0.451947,0.748764,-0.034228
1786181298.549798,0.004377,0.999971,-0.003948,0.006526,-0.000289,-0.452704,0.747677,-0.036078
1786181298.555617,0.005818,0.999971,-0.003957,0.006538,-0.000295,-0.453686,0.749087,-0.036783
1786181298.559905,0.004288,0.999971,-0.003963,0.006547,-0.000300,-0.454411,0.750126,-0.037303
1786181298.565644,0.005739,0.999971,-0.003956,0.006550,-0.000290,-0.453605,0.750480,-0.036239
1786181298.569796,0.004152,0.999971,-0.003951,0.006553,-0.000284,-0.453023,0.750736,-0.035469
1786181298.575632,0.005836,0.999971,-0.003960,0.006556,-0.000293,-0.454013,0.751079,-0.036525
1786181298.579820,0.004188,0.999971,-0.003966,0.006558,-0.000299,-0.454724,0.751325,-0.037282
1786181298.585608,0.005788,0.999971,-0.003981,0.006558,-0.000311,-0.456417,0.751309,-0.038679
1786181298.589616,0.004008,0.999970,-0.003991,0.006558,-0.000320,-0.457589,0.751298,-0.039647
1786181298.595655,0.006039,0.999970,-0.003996,0.006567,-0.000316,-0.458226,0.752402,-0.039271
1786181298.599759,0.004103,0.999970,-0.004000,0.006574,-0.000314,-0.458659,0.753151,-0.039015
1786181298.605608,0.005849,0.999971,-0.003959,0.006564,-0.000299,-0.453901,0.752090,-0.037205
1786181298.610000,0.004392,0.999971,-0.003928,0.006557,-0.000287,-0.450329,0.751293,-0.035846
1786181298.615621,0.005620,0.999971,-0.003921,0.006551,-0.000296,-0.449567,0.750594,-0.036854
1786181298.619654,0.004033,0.999971,-0.003916,0.006547,-0.000302,-0.449021,0.750092,-0.037578
1786181298.625631,0.005977,0.999971,-0.003931,0.006553,-0.000299,-0.450745,0.750820,-0.037202
1786181298.629713,0.004082,0.999971,-0.003942,0.006558,-0.000297,-0.451923,0.751317,-0.036946
1786181298.635633,0.005920,0.999971,-0.003950,0.006564,-0.000287,-0.452899,0.752043,-0.035851
1786181298.640031,0.004397,0.999971,-0.003957,0.006569,-0.000280,-0.453624,0.752582,-0.035038
1786181298.645626,0.005596,0.999971,-0.003953,0.006569,-0.000289,-0.453208,0.752570,-0.036048
1786181298.649824,0.004198,0.999971,-0.003950,0.006568,-0.000295,-0.452895,0.752560,-0.036805
1786181298.655604,0.005780,0.999971,-0.003940,0.006559,-0.000292,-0.451740,0.751500,-0.036428
1786181298.659909,0.004305,0.999971,-0.003933,0.006552,-0.000290,-0.450880,0.750710,-0.036147
1786181298.665433,0.005524,0.999971,-0.003899,0.006546,-0.000290,-0.447084,0.750031,-0.036126
1786181298.669804,0.004371,0.999971,-0.003873,0.006542,-0.000290,-0.444080,0.749494,-0.036110
1786181298.675619,0.005815,0.999971,-0.003851,0.006545,-0.000284,-0.441494,0.749849,-0.035387
1786181298.679875,0.004256,0.999971,-0.003834,0.006547,-0.000279,-0.439602,0.750110,-0.034858
1786181298.685727,0.005852,0.999971,-0.003833,0.006547,-0.000263,-0.439486,0.750118,-0.033055
1786181298.689689,0.003962,0.999971,-0.003833,0.006547,-0.000253,-0.439407,0.750124,-0.031836
1786181298.695607,0.005919,0.999971,-0.003863,0.006556,-0.000259,-0.442935,0.751197,-0.032550
1786181298.699677,0.004070,0.999971,-0.003885,0.006563,-0.000263,-0.445361,0.751936,-0.033042
1786181298.705604,0.005926,0.999971,-0.003893,0.006560,-0.000256,-0.446343,0.751575,-0.032299
1786181298.709833,0.004230,0.999971,-0.003899,0.006557,-0.000252,-0.447044,0.751317,-0.031769
1786181298.715446,0.005612,0.999971,-0.003916,0.006566,-0.000251,-0.449010,0.752340,-0.031762
1786181298.719770,0.004324,0.999971,-0.003916,0.006566,-0.000247,-0.448935,0.752340,-0.031222
1786181298.725621,0.005851,0.999971,-0.003915,0.006557,-0.000250,-0.448847,0.751261,-0.031554
1786181298.729927,0.004306,0.999971,-0.003914,0.006550,-0.000252,-0.448782,0.750467,-0.031799
1786181298.735616,0.005689,0.999971,-0.003902,0.006553,-0.000267,-0.447326,0.750796,-0.033523
1786181298.739676,0.004060,0.999971,-0.003901,0.006557,-0.000273,-0.447271,0.751283,-0.034259
1786181298.745610,0.005934,0.999971,-0.003907,0.006564,-0.000270,-0.447897,0.752005,-0.033886
1786181298.750128,0.004517,0.999971,-0.003911,0.006568,-0.000268,-0.448373,0.752555,-0.033602
1786181298.755295,0.005168,0.999971,-0.003910,0.006574,-0.000265,-0.448287,0.753184,-0.033277
1786181298.759820,0.004525,0.999971,-0.003787,0.006564,-0.000280,-0.434151,0.752062,-0.034914
1786181298.765684,0.005863,0.999972,-0.003589,0.006573,-0.000297,-0.411536,0.753118,-0.036695
1786181298.769802,0.004118,0.999972,-0.003450,0.006580,-0.000308,-0.395651,0.753860,-0.037946
1786181298.775605,0.005802,0.999973,-0.003357,0.006601,-0.000284,-0.384897,0.756353,-0.035113
1786181298.779884,0.004279,0.999973,-0.003288,0.006617,-0.000266,-0.376967,0.758192,-0.033024
1786181298.785640,0.005757,0.999973,-0.003253,0.006623,-0.000248,-0.372983,0.758903,-0.030905
1786181298.789694,0.004054,0.999973,-0.003229,0.006628,-0.000235,-0.370177,0.759404,-0.029412
1786181298.795605,0.005911,0.999973,-0.003288,0.006628,-0.000225,-0.376924,0.759406,-0.028313
1786181298.799910,0.004305,0.999972,-0.003335,0.006621,-0.000225,-0.382374,0.758615,-0.028296
1786181298.805609,0.005699,0.999972,-0.003389,0.006609,-0.000224,-0.388544,0.757219,-0.028271
1786181298.809968,0.004359,0.999972,-0.003423,0.006616,-0.000231,-0.392476,0.758008,-0.029063
1786181298.815608,0.005640,0.999972,-0.003437,0.006616,-0.000228,-0.394104,0.758005,-0.028703
1786181298.819769,0.004161,0.999972,-0.003439,0.006616,-0.000236,-0.394305,0.757995,-0.029708
1786181298.825602,0.005833,0.999972,-0.003420,0.006628,-0.000264,-0.392119,0.759392,-0.032906
1786181298.830062,0.004460,0.999972,-0.003365,0.006616,-0.000293,-0.385831,0.758005,-0.036151
1786181298.835620,0.005558,0.999972,-0.003353,0.006613,-0.000335,-0.384449,0.757629,-0.040883
1786181298.839640,0.004020,0.999973,-0.003305,0.006604,-0.000363,-0.379029,0.756623,-0.044055
1786181298.845608,0.005968,0.999973,-0.003269,0.006597,-0.000385,-0.374961,0.755873,-0.046584
1786181298.849837,0.004229,0.999973,-0.003273,0.006595,-0.000398,-0.375430,0.755601,-0.048119
1786181298.855617,0.005780,0.999973,-0.003307,0.006592,-0.000413,-0.379242,0.755232,-0.049865
1786181298.859810,0.004193,0.999973,-0.003328,0.006585,-0.000433,-0.381765,0.754445,-0.052152
1786181298.865605,0.005796,0.999973,-0.003377,0.006567,-0.000436,-0.387338,0.752316,-0.052476
1786181298.869879,0.004274,0.999973,-0.003370,0.006558,-0.000438,-0.386491,0.751267,-0.052718
1786181298.875462,0.005583,0.999973,-0.003372,0.006554,-0.000441,-0.386748,0.750919,-0.053041
1786181298.879844,0.004382,0.999973,-0.003367,0.006571,-0.000441,-0.386144,0.752788,-0.053041
1786181298.885609,0.005765,0.999973,-0.003335,0.006586,-0.000432,-0.382519,0.754549,-0.051981
1786181298.889987,0.004377,0.999973,-0.003302,0.006593,-0.000429,-0.378706,0.755349,-0.051708
1786181298.895603,0.005616,0.999973,-0.003229,0.006596,-0.000424,-0.370381,0.755692,-0.051009
1786181298.899734,0.004131,0.999973,-0.003198,0.006589,-0.000415,-0.366772,0.754938,-0.049984
1786181298.905607,0.005872,0.999973,-0.003187,0.006580,-0.000406,-0.365590,0.753865,-0.048885
1786181298.909967,0.004361,0.999973,-0.003173,0.006582,-0.000396,-0.363910,0.754134,-0.047810
1786181298.915629,0.005661,0.999973,-0.003247,0.006603,-0.000396,-0.372459,0.756548,-0.047810
1786181298.919895,0.004267,0.999973,-0.003226,0.006619,-0.000378,-0.370020,0.758381,-0.045727
1786181298.925606,0.005710,0.999973,-0.003210,0.006635,-0.000369,-0.368173,0.760126,-0.044677
1786181298.929950,0.004344,0.999973,-0.003191,0.006644,-0.000371,-0.365987,0.761181,-0.044937
1786181298.935601,0.005651,0.999973,-0.003206,0.006671,-0.000404,-0.367673,0.764256,-0.048736
1786181298.939980,0.004380,0.999972,-0.003205,0.006675,-0.000418,-0.367625,0.764777,-0.050331
1786181298.945600,0.005620,0.999972,-0.003270,0.006684,-0.000441,-0.375119,0.765783,-0.053066
1786181298.949767,0.004168,0.999972,-0.003294,0.006691,-0.000454,-0.377871,0.766533,-0.054586
1786181298.955598,0.005831,0.999972,-0.003312,0.006684,-0.000454,-0.379914,0.765816,-0.054565
1786181298.960021,0.004423,0.999972,-0.003288,0.006694,-0.000480,-0.377184,0.766872,-0.057530
1786181298.965403,0.005382,0.999972,-0.003210,0.006694,-0.000498,-0.368256,0.766855,-0.059486
1786181298.969859,0.004456,0.999972,-0.003160,0.006698,-0.000524,-0.362515,0.767376,-0.062469
1786181298.975718,0.005859,0.999973,-0.003112,0.006704,-0.000537,-0.357077,0.768078,-0.063888
1786181298.979759,0.004040,0.999973,-0.003065,0.006700,-0.000558,-0.351620,0.767566,-0.066340
1786181298.985618,0.005859,0.999973,-0.003064,0.006706,-0.000583,-0.351566,0.768258,-0.069190
1786181298.989811,0.004193,0.999973,-0.003043,0.006706,-0.000597,-0.349217,0.768246,-0.070714
1786181298.995600,0.005789,0.999973,-0.003086,0.006712,-0.000618,-0.354105,0.768932,-0.073176
1786181298.999807,0.004207,0.999972,-0.003110,0.006712,-0.000631,-0.356884,0.768919,-0.074705
1786181299.005602,0.005795,0.999972,-0.003223,0.006709,-0.000646,-0.369902,0.768549,-0.076455
1786181299.010211,0.004610,0.999972,-0.003309,0.006697,-0.000650,-0.379684,0.767135,-0.076996
1786181299.015801,0.005589,0.999972,-0.003388,0.006691,-0.000661,-0.388824,0.766439,-0.078341
1786181299.019811,0.004010,0.999971,-0.003426,0.006697,-0.000671,-0.393183,0.767162,-0.079559
1786181299.025602,0.005792,0.999971,-0.003453,0.006691,-0.000683,-0.396291,0.766440,-0.080952
1786181299.029924,0.004322,0.999971,-0.003453,0.006684,-0.000688,-0.396230,0.765641,-0.081462
1786181299.035387,0.005463,0.999972,-0.003420,0.006669,-0.000697,-0.392489,0.763963,-0.082436
1786181299.039688,0.004300,0.999972,-0.003406,0.006658,-0.000708,-0.390863,0.762638,-0.083728
1786181299.045607,0.005919,0.999972,-0.003317,0.006651,-0.000727,-0.380682,0.761896,-0.085874
1786181299.049827,0.004220,0.999972,-0.003321,0.006660,-0.000747,-0.381161,0.762907,-0.088188
1786181299.055440,0.005613,0.999972,-0.003296,0.006669,-0.000744,-0.378327,0.763933,-0.087837
1786181299.059914,0.004474,0.999972,-0.003284,0.006671,-0.000740,-0.376884,0.764205,-0.087280
1786181299.065623,0.005709,0.999972,-0.003316,0.006678,-0.000712,-0.380585,0.764918,-0.084133
1786181299.069781,0.004158,0.999972,-0.003298,0.006693,-0.000699,-0.378468,0.766701,-0.082610
1786181299.075604,0.005823,0.999972,-0.003306,0.006699,-0.000668,-0.379395,0.767431,-0.079044
1786181299.079775,0.004171,0.999972,-0.003317,0.006677,-0.000658,-0.380588,0.764889,-0.077998
1786181299.085614,0.005839,0.999972,-0.003341,0.006665,-0.000671,-0.383365,0.763449,-0.079398
1786181299.089867,0.004253,0.999972,-0.003336,0.006658,-0.000675,-0.382785,0.762663,-0.079900
1786181299.095598,0.005731,0.999972,-0.003381,0.006670,-0.000678,-0.387946,0.764055,-0.080244
1786181299.100108,0.004510,0.999972,-0.003342,0.006675,-0.000671,-0.383459,0.764607,-0.079409
1786181299.105605,0.005497,0.999972,-0.003364,0.006689,-0.000685,-0.386079,0.766269,-0.081083
1786181299.110109,0.004504,0.999972,-0.003362,0.006694,-0.000711,-0.385773,0.766795,-0.084098
1786181299.115607,0.005498,0.999972,-0.003355,0.006685,-0.000749,-0.385073,0.765754,-0.088439
1786181299.119889,0.004282,0.999972,-0.003350,0.006676,-0.000777,-0.384525,0.764684,-0.091557
1786181299.125614,0.005726,0.999972,-0.003368,0.006673,-0.000816,-0.386591,0.764299,-0.096082
1786181299.129982,0.004367,0.999972,-0.003386,0.006670,-0.000832,-0.388679,0.764016,-0.097934
1786181299.135630,0.005648,0.999972,-0.003416,0.006667,-0.000856,-0.392074,0.763648,-0.100674
1786181299.139809,0.004179,0.999971,-0.003455,0.006674,-0.000882,-0.396640,0.764389,-0.103729
1786181299.145604,0.005795,0.999971,-0.003501,0.006677,-0.000916,-0.401905,0.764711,-0.107606
1786181299.149620,0.004016,0.999971,-0.003526,0.006666,-0.000935,-0.404813,0.763466,-0.109793
1786181299.155613,0.005993,0.999971,-0.003570,0.006656,-0.000969,-0.409893,0.762335,-0.113793
1786181299.159849,0.004236,0.999971,-0.003586,0.006645,-0.000980,-0.411652,0.761030,-0.115065
1786181299.165601,0.005752,0.999971,-0.003609,0.006636,-0.000965,-0.414346,0.759984,-0.113286
1786181299.169878,0.004277,0.999971,-0.003622,0.006636,-0.000958,-0.415834,0.759986,-0.112491
1786181299.175676,0.005798,0.999971,-0.003634,0.006639,-0.000954,-0.417153,0.760338,-0.112123
1786181299.179816,0.004139,0.999971,-0.003660,0.006643,-0.000961,-0.420130,0.760834,-0.112874
1786181299.185619,0.005804,0.999971,-0.003668,0.006640,-0.000967,-0.421110,0.760470,-0.113564
1786181299.189799,0.004179,0.999971,-0.003697,0.006642,-0.000973,-0.424370,0.760716,-0.114319
1786181299.195618,0.005820,0.999970,-0.003708,0.006658,-0.000976,-0.425703,0.762484,-0.114672
1786181299.199724,0.004106,0.999971,-0.003694,0.006655,-0.000963,-0.424115,0.762242,-0.113155
1786181299.205606,0.005882,0.999971,-0.003706,0.006643,-0.000959,-0.425453,0.760803,-0.112769
1786181299.210298,0.004692,0.999971,-0.003688,0.006625,-0.000962,-0.423377,0.758793,-0.113028
1786181299.215600,0.005302,0.999971,-0.003707,0.006611,-0.000990,-0.425601,0.757146,-0.116237
1786181299.220123,0.004523,0.999971,-0.003692,0.006589,-0.001011,-0.423906,0.754640,-0.118691
1786181299.225599,0.005476,0.999971,-0.003689,0.006586,-0.001052,-0.423546,0.754266,-0.123353
1786181299.229708,0.004110,0.999971,-0.003682,0.006595,-0.001087,-0.422782,0.755237,-0.127363
1786181299.235601,0.005893,0.999971,-0.003700,0.006617,-0.001103,-0.424870,0.757736,-0.129164
1786181299.239787,0.004186,0.999971,-0.003702,0.006623,-0.001120,-0.425086,0.758484,-0.131202
1786181299.245477,0.005690,0.999970,-0.003741,0.006617,-0.001135,-0.429534,0.757772,-0.132918
1786181299.249724,0.004246,0.999970,-0.003756,0.006610,-0.001146,-0.431298,0.756981,-0.134196
1786181299.255645,0.005921,0.999970,-0.003850,0.006591,-0.001161,-0.442069,0.754794,-0.135970
1786181299.259937,0.004292,0.999970,-0.003893,0.006562,-0.001172,-0.446996,0.751374,-0.137242
1786181299.265470,0.005533,0.999970,-0.003957,0.006532,-0.001189,-0.454363,0.747977,-0.139227
1786181299.269871,0.004402,0.999970,-0.004015,0.006530,-0.001217,-0.461053,0.747679,-0.142436
1786181299.275630,0.005758,0.999970,-0.004054,0.006511,-0.001229,-0.465548,0.745554,-0.143809
1786181299.279756,0.004127,0.999970,-0.004056,0.006498,-0.001255,-0.465774,0.744015,-0.146808
1786181299.285617,0.005861,0.999970,-0.004031,0.006488,-0.001298,-0.462884,0.742897,-0.151792
1786181299.289830,0.004213,0.999970,-0.004024,0.006495,-0.001337,-0.462103,0.743629,-0.156158
1786181299.295673,0.005843,0.999970,-0.003995,0.006491,-0.001365,-0.458842,0.743242,-0.159349
1786181299.299791,0.004118,0.999970,-0.003966,0.006489,-0.001391,-0.455548,0.742963,-0.162352
1786181299.305603,0.005811,0.999970,-0.003978,0.006477,-0.001428,-0.456930,0.741506,-0.166581
1786181299.310629,0.005026,0.999970,-0.003975,0.006460,-0.001422,-0.456536,0.739666,-0.165939
1786181299.315598,0.004969,0.999970,-0.004003,0.006445,-0.001435,-0.459812,0.737830,-0.167428
1786181299.320280,0.004682,0.999970,-0.004022,0.006417,-0.001440,-0.462031,0.734678,-0.167961
1786181299.325611,0.005331,0.999970,-0.004059,0.006397,-0.001471,-0.466222,0.732367,-0.171507
1786181299.329806,0.004196,0.999970,-0.004101,0.006390,-0.001486,-0.471044,0.731581,-0.173282
1786181299.335610,0.005804,0.999970,-0.004122,0.006390,-0.001523,-0.473486,0.731541,-0.177517
1786181299.339913,0.004303,0.999970,-0.004135,0.006392,-0.001548,-0.475031,0.731776,-0.180396
1786181299.345635,0.005722,0.999970,-0.004168,0.006398,-0.001572,-0.478818,0.732446,-0.183181
1786181299.349749,0.004114,0.999969,-0.004194,0.006400,-0.001593,-0.481798,0.732673,-0.185682
1786181299.355614,0.005865,0.999970,-0.004190,0.006385,-0.001621,-0.481388,0.730851,-0.188873
1786181299.359997,0.004383,0.999970,-0.004199,0.006364,-0.001647,-0.482425,0.728416,-0.191783
1786181299.365650,0.005653,0.999970,-0.004196,0.006330,-0.001668,-0.482021,0.724595,-0.194151
1786181299.369781,0.004131,0.999970,-0.004175,0.006313,-0.001676,-0.479699,0.722566,-0.195132
1786181299.375669,0.005888,0.999970,-0.004171,0.006309,-0.001692,-0.479269,0.722187,-0.196909
1786181299.379889,0.004220,0.999970,-0.004175,0.006314,-0.001692,-0.479717,0.722698,-0.196902
1786181299.385641,0.005752,0.999970,-0.004190,0.006314,-0.001685,-0.481372,0.722699,-0.196184
1786181299.389759,0.004118,0.999970,-0.004196,0.006307,-0.001683,-0.482058,0.721944,-0.195915
1786181299.395625,0.005866,0.999970,-0.004198,0.006267,-0.001670,-0.482305,0.717297,-0.194427
1786181299.399957,0.004332,0.999970,-0.004216,0.006234,-0.001649,-0.484321,0.713612,-0.192004
1786181299.405608,0.005651,0.999970,-0.004257,0.006201,-0.001625,-0.489026,0.709837,-0.189197
1786181299.409718,0.004110,0.999971,-0.004274,0.006169,-0.001580,-0.490905,0.706114,-0.184137
1786181299.415617,0.005899,0.999971,-0.004282,0.006150,-0.001498,-0.491776,0.704029,-0.174740
1786181299.420044,0.004427,0.999971,-0.004269,0.006148,-0.001409,-0.490229,0.703843,-0.164458
1786181299.425615,0.005571,0.999971,-0.004280,0.006128,-0.001299,-0.491346,0.701566,-0.151840
1786181299.429891,0.004276,0.999972,-0.004206,0.006112,-0.001206,-0.482797,0.699826,-0.141113
1786181299.435623,0.005732,0.999972,-0.004213,0.006107,-0.001053,-0.483542,0.699269,-0.123598
1786181299.439875,0.004252,0.999972,-0.004205,0.006105,-0.000903,-0.482487,0.699151,-0.106455
1786181299.445617,0.005742,0.999973,-0.004178,0.006057,-0.000652,-0.479243,0.693780,-0.077654
1786181299.449832,0.004215,0.999973,-0.004178,0.006015,-0.000436,-0.479135,0.689095,-0.052900
1786181299.455636,0.005803,0.999973,-0.004206,0.005961,-0.000090,-0.482109,0.683047,-0.013158
1786181299.459692,0.004057,0.999974,-0.004178,0.005906,0.000200,-0.478679,0.676884,0.020089
1786181299.465603,0.005911,0.999974,-0.004212,0.005804,0.000686,-0.482262,0.665441,0.075763
1786181299.469936,0.004333,0.999974,-0.004228,0.005746,0.001129,-0.483722,0.658989,0.126612
1786181299.475443,0.005507,0.999973,-0.004244,0.005734,0.001766,-0.485149,0.657921,0.199582
1786181299.479809,0.004366,0.999972,-0.004254,0.005727,0.002317,-0.485954,0.657387,0.262756
1786181299.485600,0.005791,0.999969,-0.004255,0.005755,0.003129,-0.485500,0.660998,0.355716
1786181299.489878,0.004278,0.999967,-0.004276,0.005776,0.003748,-0.487483,0.663686,0.426733
1786181299.495600,0.005721,0.999963,-0.004306,0.005764,0.004627,-0.490419,0.662793,0.527337
1786181299.499823,0.004224,0.999960,-0.004355,0.005726,0.005315,-0.495629,0.658829,0.606274
1786181299.505603,0.005780,0.999954,-0.004419,0.005672,0.006335,-0.502313,0.653138,0.723122
1786181299.509979,0.004376,0.999949,-0.004453,0.005605,0.007166,-0.505706,0.645958,0.818295
1786181299.515637,0.005658,0.999940,-0.004494,0.005553,0.008323,-0.509652,0.640567,0.950985
1786181299.519627,0.003990,0.999933,-0.004556,0.005518,0.009115,-0.516371,0.636992,1.041623
1786181299.525361,0.005734,0.999921,-0.004819,0.005560,0.010160,-0.545741,0.642646,1.161285
1786181299.529883,0.004522,0.999913,-0.004991,0.005626,0.010862,-0.564913,0.650873,1.241549
1786181299.535600,0.005717,0.999901,-0.005365,0.005757,0.011661,-0.607038,0.666805,1.332827
1786181299.539930,0.004330,0.999894,-0.005558,0.005817,0.012103,-0.628843,0.674217,1.383242
1786181299.545466,0.005536,0.999889,-0.005587,0.005831,0.012560,-0.631855,0.676140,1.435619
1786181299.549865,0.004399,0.999885,-0.005650,0.005747,0.012844,-0.638922,0.666832,1.468227
1786181299.555603,0.005738,0.999883,-0.005480,0.005571,0.013156,-0.619506,0.646556,1.504194
1786181299.559776,0.004172,0.999881,-0.005432,0.005446,0.013395,-0.614041,0.632332,1.531610
1786181299.565619,0.005844,0.999877,-0.005280,0.005263,0.013775,-0.596710,0.611388,1.575366
1786181299.570059,0.004439,0.999874,-0.005304,0.005134,0.014081,-0.599521,0.596847,1.610487
1786181299.575449,0.005391,0.999869,-0.005213,0.004997,0.014500,-0.589070,0.581220,1.658706
1786181299.579853,0.004404,0.999864,-0.005149,0.004930,0.014892,-0.581558,0.573611,1.703691
1786181299.585651,0.005798,0.999856,-0.005064,0.004881,0.015466,-0.571608,0.568253,1.769590
1786181299.589720,0.004068,0.999849,-0.004927,0.004875,0.015934,-0.555617,0.567536,1.823250
